id;City;Type;Adress;Name;Geo_spot1;Geo_spot2
88263e9e1e7ac504eabea305373773d9flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Просторная 7;Просторная 7;55.805867;37.715588
88b0a2eed4510837ec3b840e952e9a29flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Садовые кварталы;Садовые кварталы;55.72636;37.57263
89c6c338c167a3c4c0c23f5629cfc740flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Авиатика;Авиатика;55.777586;37.541305
8aa3e9f07b8b5ef32b6acb46f808a4e4flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Ярцевская 24;Ярцевская 24;55.738895;37.415236
8aee766a14bf8677590a8bee18b8e658flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Дом на Барвихинской;Дом на Барвихинской;55.715819;37.389391
8b3a394f90cdb5c100baf1903713b341flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Настоящее;Настоящее;55.701318;37.493201
8cbd5a067697777ea3ae53c424c84527flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Счастье в Чертаново / Притяжение;Счастье в Чертаново / Притяжение;55.600226;37.589545
8d2399ba35279d6e0a74e8db33f67a1eflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Орехово-Борисово;Орехово-Борисово;55.60488;37.723097
8dd9eb9c06656f6a82df74380c5662b7flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Мещерский лес;Мещерский лес;55.661435;37.414912
902ce6688381c04aa93d5dd267ffa269flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Headliner / Центр-Сити;Headliner / Центр-Сити;55.749451;37.542824
91840592f7d62d863e35cbd1d30304bdflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Родной город. Каховская;Родной город. Каховская;55.654538;37.602067
91da3ee2466515a8208aef01a538b54dflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Life-Ботанический сад-2;Life-Ботанический сад-2;55.847604;37.630275
92d1c7d9d774c3336c2bb82efe5b8342flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Перовское 2;Перовское 2;55.733574;37.740372
956f8e6b83a8a29fa596f9849da4d0bfflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Мир Митино;Мир Митино;55.861853;37.37297
95daaaa1690799515ee2c22de3bfe844flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Архитектор;Архитектор;55.656438;37.52262
9609cbc2746c301f6b7580300d34f544flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Михайлова, 31;Михайлова, 31;55.725615;37.775397
9616498440f3d2e3d92b161826c6fed1flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Мякинино парк;Мякинино парк;55.803105;37.34894
97cb0275915fcea71c6e25c4beb8fe6eflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Счастье в Мневниках / Дом в Мневниках;Счастье в Мневниках / Дом в Мневниках;55.776917;37.487397
98576e72a00a4449245c104ecb0c3b79flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Кварталы 21/19;Кварталы 21/19;55.726264;37.749697
995f39b674f30b6e2af3a6b020233fe1flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК TURGENEV / Odeon;TURGENEV / Odeon;55.769408;37.635602
9aaafbbe74bcd230f5eef5c3ec213762flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Forst;Forst;55.70634;37.632071
9b184c84a6828e9911e8290753562835flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Crystal;Crystal;55.863368;37.478037
9c68e819a6141083451b13846b9d4768flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Огни;Огни;55.698254;37.473779
9f5bf2f4be694b58738ecf36bd6e23ceflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Лефортово Парк;Лефортово Парк;55.752121;37.706595
a0c7577dac31343dc7422cbf446fb957flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Бусиновский парк;Бусиновский парк;55.881732;37.503486
a1578858d3a8424f0a6d808f0c1207f8flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Большая Академическая 85;Большая Академическая 85;55.847159;37.561751
a24e562ee3aa815e22cebd28f0e7da9eflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Life-Кутузовский;Life-Кутузовский;55.714217;37.435646
a27adb1abb57aa3dae7520e3bc852d35flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Self;Self;55.812352;37.707575
a2ecfb7073d762ae5541bdd7b484655dflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Оливковый Дом;Оливковый Дом;55.780046;37.57192
a2fb6a4c658745485658c120b8d1b646flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Никольские луга;Никольские луга;55.521144;37.572163
a370238e8aed9e7f4b777b81fa84b394flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Изумрудная 24;Изумрудная 24;55.872183;37.684757
a4c92a5dcced02cccabfbc1d7857c29dflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК ЖК на ул. Коминтерна;ЖК на ул. Коминтерна;55.861565;37.678325
a4d2a292ac4f1c87e700efa17d76c649flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Невский;Невский;55.835518;37.495779
a54889f5e742726ded95414165c757a5flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Vitality;Vitality;55.715667;37.675514
a61f5daf00b06ee6f2f7d92756caa042flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Павлова 40;Павлова 40;55.743598;37.409091
a64f20eff78ae9db6cbbf6ce3e381fd7flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Mostman;Mostman;55.744075;37.671337
a718faf7b10334fac1b5d0720c27bf72flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Eleven;Eleven;55.764273;37.54975
a7ac29fd2c569f41a2de282ba0dbe416flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Квартал Некрасовка;Квартал Некрасовка;55.708597;37.935756
a7e9392c9f33a09aafe185a03160adf6flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Михайловский парк;Михайловский парк;55.723526;37.776287
a9656c82bb092e41f270c174d0919023flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК VERY;VERY;55.833769;37.592887
adcace4c85da57ee4f0381e06b598723flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Bauman House;Bauman House;55.772801;37.70117
ae6f742e417153c9c9543937e71b70ffflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК TREND / Пехотный;TREND / Пехотный;55.804698;37.487164
af84c67130f09f29890029a185abc296flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Поколение;Поколение;55.849342;37.578801
af990967efb9784986ceddc5577c0b96flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Фили Сити (2 оч.);Фили Сити (2 оч.);55.743436;37.510215
afa373759f179c8d529d0336258e212dflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Кольская 8;Кольская 8;55.861408;37.648358
afde4335871f8a5089d8460f1a660b32flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Розмарин Deluxe (ONYX);Розмарин Deluxe (ONYX);55.656854;37.559101
b0e9ae352115e49f176829365fd5cdcaflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК ЖК по ул. Нагорная;ЖК по ул. Нагорная;55.677864;37.601645
b2026a546c007ba9ee1a73ea0ac5a957flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Ever;Ever;55.658479;37.531738
b2b500f607a37e18bae66b92ebb40470flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Петр I;Петр I;55.75284;37.708158
b3510ac172a7b9a2c0c6f6cec0481482flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Остров;Остров;55.750383;37.454582
b47ba516bec1708cc96a925ef43ba60dflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Spires;Spires;55.7155;37.475144
b5c6e8c50a982f556db41d291ca30010flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Родной город. Октябрьское поле;Родной город. Октябрьское поле;55.790469;37.475342
b5c7a2ac1cbef7cb4e8273c9030b4732flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Малая Ордынка, 19;Малая Ордынка, 19;55.736975;37.625936
b8408574205561ddd4d136724a922db1flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Лучи;Лучи;55.643846;37.387577
b8734387ee58c4a7c0a876681c9580c5flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Резиденция на Всеволожском;Резиденция на Всеволожском;55.742777;37.598043
b882cec739f8547f89a646da83b2e4d4flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Царская площадь;Царская площадь;55.785118;37.56194
ba8dd5cfcca54fe8276319f7b25bdeb6flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Талисман на Рокоссовского;Талисман на Рокоссовского;55.816485;37.737542
bb033a4a7d976b5b347da19d1d85ad0cflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК LionGate;LionGate;55.769762;37.623241
bb4ca368fdffc1349c95ae3b2ac39479flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК ЗИЛАРТ;ЗИЛАРТ;55.697128;37.634542
bbbadc7aec4f8a4833ce7fcebe8eb1f3flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Береговой;Береговой;55.757384;37.509936
bbd19c00eba7416691c753a4d81496b7flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Symphony 34;Symphony 34;55.806095;37.571049
bc3add850780c91878191a940c92bbccflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Shome / Кастанаевская 68;Shome / Кастанаевская 68;55.732235;37.456873
bcd098b4786ae4b9a72ed3332d78ad14flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Freedom;Freedom;55.767691;37.499345
bcd90c1f7a745d86700f5d01f8ea550cflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Жемчужина Зеленограда;Жемчужина Зеленограда;55.965698;37.150664
bd91cf20ca44e959d963e909e7708483flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Большая семерка;Большая семерка;55.809439;37.702068
c0274ed0d175ad60725485a16db691d8flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Северный;Северный;55.925289;37.549363
c05e5d97dbdc382a3259863677727ab0flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Egodom;Egodom;55.810278;37.653801
c1a5d4ba6643ce572bfa6cbe0d91c629flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Клубный дом Depre;Клубный дом Depre;55.768486;37.617078
c1b7800401fbb24e8e72f73f6b2a506eflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Вдохновение;Вдохновение;55.810506;37.714626
c2e0f4cae1469a86282e61877ad2aa14flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Малая Бронная 15;Малая Бронная 15;55.761325;37.595348
c4a6b151c46627e290df68992b9075dfflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Versis;Versis;55.682036;37.552714
c4d93e4b8acc2bb32c2f41b9615f33eeflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Снегири-Эко;Снегири-Эко;55.716711;37.505525
c628fafcd0c86ed9bca223691ae0d99cflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Юнион Парк / Union Park;Юнион Парк / Union Park;55.781261;37.468739
c7238268fb14b47b078b5f0e0f584011flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Долина Сетунь;Долина Сетунь;55.716052;37.503971
c7fcac9ae3560e52de17f6f896ce7a16flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Клубный дом на Пришвина;Клубный дом на Пришвина;55.889311;37.590973
c89a84dd58ad60bc131ffffc172e7493flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Тессинский 1;Тессинский 1;55.751087;37.65081
c9a0be5ce14b3292e17c383c5322ca37flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Фили Парк;Фили Парк;55.7456;37.513206
ca0ccf275326ff7fb16a247be30713f8flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Родной город. Воронцовский парк;Родной город. Воронцовский парк;55.66438;37.545545
cafadaeb633d595d665839c3f2a1bcebflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Полянка 44;Полянка 44;55.732509;37.617977
cb16094fce49de5647bb7671dbcfbde4flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Матвеевский парк;Матвеевский парк;55.693175;37.461337
cbb6c7e436dab0bd6dab89d47b1b0822flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Victory Park Residences / N1 POKLONKA;Victory Park Residences / N1 POKLONKA;55.731987;37.515263
cbf88094ee56c916f3ec0a9d7c037889flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Павелецкая Сити;Павелецкая Сити;55.718765;37.636392
ccd6e2b5b14d468ee73143bc0796ff0aflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Аннино парк;Аннино парк;55.584309;37.603622
cd06781049bc091ff8902222af01880cflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Now. Квартал на набережной;Now. Квартал на набережной;55.690369;37.655724
cd1e4d53b8a0085d45c004c2d65466cdflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Береговой 2;Береговой 2;55.759208;37.505966
cd8f9e584c013eeed4bdbc23e272300aflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Dream Towers;Dream Towers;55.690755;37.667474
cdaac085ef1a3081c9d81570254c7020flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Тринити-2;Тринити-2;55.855169;37.557807
cf7fe54f6fcfab2749e9e15fde084db0flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Счастье в Садовниках / Атлас-Дом;Счастье в Садовниках / Атлас-Дом;55.68061;37.627687
cf87682806b8297a33d15253dd60e207flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Терлецкий парк / Московские окна;Терлецкий парк / Московские окна;55.761168;37.795511
cfa2e0d727f5fd385cd56a589ac7e7beflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Соколиный Форт;Соколиный Форт;55.816303;37.702427
cfbb90ee29bb30581c89cd098a85afa6flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Город на Реке Тушино-2018;Город на Реке Тушино-2018;55.818872;37.429977
d1e2e1ebb5fa770f2b1806629baf4e36flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Руставели 14;Руставели 14;55.811665;37.596857
d1e58e9d5ad3032d69c27e1893a3670eflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Вавилов ДОМ;Вавилов ДОМ;55.696321;37.570564
d30b30f44859810a05cbd99aa9501b76flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Жилой дом в Щетининском / Palazzo Imperiale;Жилой дом в Щетининском / Palazzo Imperiale;55.734572;37.62236
d4264b7684e923b789ab07efc34dae17flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Discovery Park;Discovery Park;55.878829;37.478783
d426fe6087229689b6b938677aea7ce8flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Счастье на Сходненской / Дом на Сходненской;Счастье на Сходненской / Дом на Сходненской;55.843879;37.445347
d489c3404e3857a88581e5c3a120c8deflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Резиденции архитекторов;Резиденции архитекторов;55.779373;37.700154
d566a3ab43a179c45ee83b095fad68e8flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК GRAND DELUXE (2 оч., Жизнь на Плющихе);GRAND DELUXE (2 оч., Жизнь на Плющихе);55.734881;37.571201
d62412afcc5c283a5f6bf0be941af5f5flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Лесное Озеро;Лесное Озеро;55.991002;37.235842
d7119869d3890a22c9d06ef0e25b78faflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Барклая 6;Барклая 6;55.740735;37.506594
d72183164b10cd5d5b175075d739bbeeflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Светлый мир Сказочный лес;Светлый мир Сказочный лес;55.848498;37.715093
d90c74c440537256560fe21c9085dc3bflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Счастье на Соколе / Дом на Усиевича;Счастье на Соколе / Дом на Усиевича;55.805508;37.530238
d9721efb0e90812d4b0c94eab5a23bf0flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Скай Хаус (Sky House);Скай Хаус (Sky House);55.72272;37.615336
da902630c3a8b26356b64d764f0fa0d8flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Шереметьевский;Шереметьевский;55.801814;37.598842
dabafce105d256ff26bf61ee65068691flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Зеленый бор;Зеленый бор;55.967542;37.187585
db174c30f1ed5e00c6ccc6af32b6beecflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК City Park;City Park;55.75478;37.544288
dc7d3f2b8f6380fc03d5453c82b8f68cflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Академ-Палас;Академ-Палас;55.667325;37.482421
dcd94a33b75377c7a287a871d8aadc40flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Южные сады;Южные сады;55.548716;37.517374
de05d2550d8a379ea34263fa4d7d9da8flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Armani / Casa Moscow Residences;Armani / Casa Moscow Residences;55.739939;37.619288
de0c913376355fc0f163765bed1521e2flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Измайловский 11;Измайловский 11;55.7968;37.765992
de7702599bd636e22717b861faf7529bflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Жилой Квартал 1147;Жилой Квартал 1147;55.812272;37.647819
deddb3764d2e8fa9f48766d7329af93aflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК 1-й Ленинградский;1-й Ленинградский;55.932657;37.383983
dfec56ce8bcea7875b9eeb65863585beflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК West Garden / Westside;West Garden / Westside;55.716864;37.497396
e02329ef847d093b15a9a34acc26682bflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Ясеневая 14;Ясеневая 14;55.601437;37.730814
e0336d1457984fc8c3bc71779b7dd55bflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Полярная 25;Полярная 25;55.882788;37.635754
e035da4442051afd6a3d9c84b8faea5fflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Серебряный парк;Серебряный парк;55.790438;37.457412
e0cafa9b3d0baf6a609571589e9eca36flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК ФилиЧета-2;ФилиЧета-2;55.736052;37.494036
e0ff6b59c394d4aed36eb087ae81d101flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Ельнинская 14Б;Ельнинская 14Б;55.737922;37.425459
e12be8490ebf517b45c1814b13a6320aflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Profit;Profit;55.727283;37.73509
e1ea992404ce67d7818ef305b2730215flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Римского-Корсакова 11;Римского-Корсакова 11;55.875516;37.601061
e20ed144e33317729ee83f0b78a45e49flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК СВОЙ;СВОЙ;55.718983;37.435852
e250661fd8e880254d5e3146a948e65dflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Счастье на Пресне / Лидер на Пресне;Счастье на Пресне / Лидер на Пресне;55.762763;37.542895
e333bc237fa3c2fdd2b5bfc3b83c0126flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Счастье в Кузьминках / Дом в Кузьминках;Счастье в Кузьминках / Дом в Кузьминках;55.702789;37.767654
e3fb4c06864ddcee8d4b245d6a84dd27flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Villa Grace;Villa Grace;55.740188;37.604295
e43502b776ded4f09dd432fac800aa65flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Семеновский парк;Семеновский парк;55.77557;37.73677
e58c0ec3b1aea7f37c4e26a0db4b89b5flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК KINETIK;KINETIK;55.858463;37.556334
e596197761e57dea995ee9edf7e51077flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Крылатский;Крылатский;55.77078;37.376402
e6946c1fe54af3ec5795402e1e755a75flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Lucky;Lucky;55.762282;37.556352
e6ce0fe768f2d38ca0e8828413dc9909flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Расцветай в Люблино;Расцветай в Люблино;55.68161;37.745466
e8b6dad64ed8ef3d8b21a7c3b9917cd1flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Прайм Тайм;Прайм Тайм;55.795454;37.527399
ea1163a9f3b0ce0c6722bf5069c4038eflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Династия;Династия;55.776153;37.526438
eaa8ea0d825faf370e806d98dc5a6eaeflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Событие;Событие;55.696245;37.473617
eb0f70cd1bf45a80df8b6bce51211253flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Лефорт;Лефорт;55.767367;37.705446
eb4fbc907776c8f3ab161a2606418402flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Тополя;Тополя;55.666696;37.760431
ec01fc492cbad18efed419dae41f969eflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Life-Митинская Ecopark;Life-Митинская Ecopark;55.844986;37.371416
ecfc446f575b99c3448630f6ac5ef2eaflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Маршала Захарова 7;Маршала Захарова 7;55.622588;37.706218
ef02855940ace096048d1458d0e2cfc3flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Наследие;Наследие;55.799866;37.711491
ef123c37f4f84aede02daeab464dfc2eflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Счастье в Вешняках / Дом на Вешняковской;Счастье в Вешняках / Дом на Вешняковской;55.723552;37.824212
ef3e4f87a0132809118622048b004b12flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Коптево Park / Дом на Войковской;Коптево Park / Дом на Войковской;55.836696;37.51838
efb402da38a7bdcb836ba30b85f0a4aaflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК River Park;River Park;55.745007;37.521201
efdf41a08b7823d258de66af2d9aa8daflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Cloud Nine;Cloud Nine;55.740482;37.617869
f0c10f824d33b0691543da4616a019f4flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Молодогвардейская 36;Молодогвардейская 36;55.736762;37.418155
f11ee8770c7d2b6e4fada01dc4853677flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Марьина Роща;Марьина Роща;55.793763;37.623079
f21315c9c7a050ea5c92cf214d115977flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Счастье в Олимпийской деревне;Счастье в Олимпийской деревне;55.672707;37.466682
f2faa436c3021e639f1274031b9d0071flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Счастье в Тушино / Лидер в Тушино;Счастье в Тушино / Лидер в Тушино;55.853632;37.430022
f37380cdef81cdb95f61d737bd3bb6c5flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Дом Серебряный бор;Дом Серебряный бор;55.781879;37.425198
f3b6e2f231009034eb190bc2464dbcc0flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК NV/9 Artkvartal;NV/9 Artkvartal;55.750753;37.649319
f49b203791c7954c6b4f237232c9c071flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК City Bay;City Bay;55.829709;37.402839
f53541bb3a08ade19e6b536845da0548flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Квартал 38А;Квартал 38А;55.663304;37.515344
f53ed5596fac99027629ff34ddb8d28aflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Новочеремушкинская 17;Новочеремушкинская 17;55.683412;37.582888
f5e6aa81cb9b1fd9327b94670715aab5flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Дуэт;Дуэт;55.865743;37.53764
f729125ca05ac453531a9b681b3f7aa8flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Фонвизинский;Фонвизинский;55.821477;37.592437
f7871dc793c12161a4a373779f2fc6f4flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Ясный;Ясный;55.599987;37.725343
f79467a92dff37b6592de61c881dceb0flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Сиреневый парк;Сиреневый парк;55.817977;37.751089
f84c01186fb55b637c38ada30f678061flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Академика Павлова;Академика Павлова;55.74565;37.407591
f8c6f94d4986ed65ab1df3eb9edd2321flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Лаврушинский;Лаврушинский;55.739615;37.621103
f928194fc91f336d284ed99ec459e79dflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Крылья / Лобачевского 120;Крылья / Лобачевского 120;55.696123;37.469817
f9e94c60f9f3b8d568cbc0bb2ba54082flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Амурский парк;Амурский парк;55.805138;37.753263
fa33a45aea6ff6989ef38763b3c9c793flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Гринада;Гринада;55.560189;37.577543
faeac274d905a3d5d79a439228ea03f8flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Redside;Redside;55.761816;37.548932
fb559a67a7675654c14c078a1006289eflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Mandarin Oriental;Mandarin Oriental;55.746248;37.615506
fc192ec9c7715d1fd604e7caba9a477eflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК RiverSky;RiverSky;55.719465;37.656829
0dae37fc5fda7588837836a930532d27aparts_moscow_region;Пушкинский г.о.;moscow_region_aparts;Пушкинский г.о., ЖК Тургенева (3 оч.);Тургенева (3 оч.);56.011852;37.852509
1546c5b2c37245f71492078dbd932a61aparts_moscow_region;Одинцовский г.о.;moscow_region_aparts;Одинцовский г.о., ЖК Некрасовский (Звенигород);Некрасовский (Звенигород);55.729828;36.854463
1b808b1908c9cef80ae2fe3ebbd728daaparts_moscow_region;г.о. Мытищи;moscow_region_aparts;г.о. Мытищи, ЖК DOM SMILE;DOM SMILE;55.924098;37.718642
253fad5849fd807cbc092b8fbe071689aparts_moscow_region;г.о. Лосино-Петровский;moscow_region_aparts;г.о. Лосино-Петровский, ЖК Кашинцево;Кашинцево;55.914771;38.110613
28504d1e64b3ab6e008d1dd3b2d5fd80aparts_moscow_region;г.о. Электросталь;moscow_region_aparts;г.о. Электросталь, ЖК Янтарь;Янтарь;55.786408;38.448701
390708521edd26e614d090588889c5c6aparts_moscow_region;Одинцовский г.о.;moscow_region_aparts;Одинцовский г.о., ЖК Инновация;Инновация;55.701151;37.360043
4047f983f943b6e02b1366531b0d6001aparts_moscow_region;Одинцовский г.о.;moscow_region_aparts;Одинцовский г.о., ЖК Sky Skolkovo Apartments;Sky Skolkovo Apartments;55.71374;37.380219
465b123773bba4750be9fd7512895ae1aparts_moscow_region;г.о. Дзержинский;moscow_region_aparts;г.о. Дзержинский, ЖК RED 19;RED 19;55.632306;37.840759
4dadd083323fa51be557f41ed4b1d9aaaparts_moscow_region;Одинцовский г.о.;moscow_region_aparts;Одинцовский г.о., ЖК Спутник;Спутник;55.799967;37.375683
622f7f17794145db573e9c63a035f478aparts_moscow_region;г.о. Красногорск;moscow_region_aparts;г.о. Красногорск, ЖК Новая Рига;Новая Рига;55.767119;37.242481
6df93e9c270eff7452384884c845fb14aparts_moscow_region;Одинцовский г.о.;moscow_region_aparts;Одинцовский г.о., ЖК Радужный;Радужный;55.702997;36.87631
