id1;id2;Project;Dist1;Dist2;Adress;Date_finish;Class;Deal3;id3;Section2;Floor1;Room;Area1;Price;Geo_spot1;Geo_spot2
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 3кв.;2520a9e1e90340ebc2eb1e9f03573d8e;1;2;0;24.2;94000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 3кв.;03817209abbd77d43cec41f2f525939c;1;6;0;24.2;94000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 3кв.;50b17928538e867cf2af26f1080d9451;1;7;1;26.1;93100;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 3кв.;b03e464dbf342cc354b4b6d0afe69fed;1;12;0;24.2;95500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 3кв.;3aba47e480009009a93aea9913f7f775;1;8;3;91.8;69600;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 3кв.;6b9fc4a69d5cb5233e2c27539c58911f;1;9;3;91.8;71700;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 3кв.;50f25f3a334ac6721052a6a095c00943;1;12;3;91.8;71700;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 3кв.;00a2eaa61bb6b684317fe9b89da1ede5;1;3;1;34.8;86200;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 3кв.;9fefe9eb3fa56b1cead6788bdbb94d5a;1;8;2;55.1;76700;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 3кв.;17a496b557009c99fbc7ebfd0d97a227;1;11;2;55.1;77900;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 3кв.;36240433281ba4c378df326a76c6a3d8;1;12;2;55.1;77900;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 3кв.;2b175d796586a67e86d6e05004da2a70;1;3;1;41.6;82500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 3кв.;dbba2f4e8d69d95a6690d0065cb064a8;1;12;1;41.7;85000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 3кв.;2fa96ab2f2b7c84d5a3e07b84902cec2;1;4;1;40.5;83800;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 3кв.;2ac7c8d273d4a7fc0da734af2a01bedf;1;4;1;36.9;84600;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 3кв.;404dc69d24e46a943ca24a53daae89fc;1;12;2;51.5;80800;55.624017;37.30724
